sim_name,result
60_40-with-50_60,0.061101
60_40-with-40_80,0.008729
60_40-with-40_20,-0.066667
60_40-with-40_40,-0.053666
60_40-with-60_1,0.005128
60_40-with-80_20,-0.006667
60_40-with-30_60,-0.010243
60_40-with-30_80,0.034482
60_40-with-80_60,-0.006667
60_40-with-80_40,0.080498
60_40-with-80_100,0.000000
60_40-with-80_50,0.000000
60_40-with-90_70,0.035556
60_40-with-80_80,0.017457
60_40-with-60_50,0.000000
60_40-with-50_40,-0.089443
60_40-with-50_100,-0.003277
60_40-with-50_50,0.093333
60_40-with-50_70,0.087457
60_40-with-1_50,-0.322676
60_40-with-20_70,0.007428
60_40-with-30_100,-0.017457
60_40-with-70_10,-0.099951
60_40-with-100_50,0.021822
60_40-with-40_60,0.000000
60_40-with-70_80,0.024077
60_40-with-40_70,-0.021381
60_40-with-90_50,0.022857
60_40-with-100_70,0.000000
60_40-with-80_10,-0.117595
60_40-with-10_30,-0.056349
60_40-with-50_80,0.009631
60_40-with-70_1,-0.044367
60_40-with-40_50,-0.040825
60_40-with-100_100,0.032071
60_40-with-40_100,0.009370
60_40-with-70_40,0.107331
60_40-with-1_20,-0.292141
60_40-with-10_1,-0.049881
60_40-with-70_30,-0.053333
60_40-with-1_30,-0.316700
60_40-with-30_20,-0.046093
60_40-with-10_80,-0.040734
60_40-with-90_80,0.019157
60_40-with-100_20,-0.016330
60_40-with-10_100,-0.051216
60_40-with-10_40,-0.046510
60_40-with-1_80,-0.258609
60_40-with-80_70,0.032071
60_40-with-40_1,-0.017795
60_40-with-20_40,-0.022361
60_40-with-1_90,-0.233871
60_40-with-1_100,-0.235066
60_40-with-30_10,-0.133333
60_40-with-90_100,0.017457
60_40-with-70_100,0.003277
60_40-with-20_1,-0.040446
60_40-with-30_1,-0.034993
60_40-with-20_30,-0.056737
60_40-with-20_100,0.008018
60_40-with-50_30,-0.093333
60_40-with-70_60,-0.008729
60_40-with-50_90,0.007807
60_40-with-90_90,0.000000
60_40-with-60_80,0.060000
60_40-with-20_50,-0.026186
60_40-with-1_10,-0.291728
60_40-with-20_90,-0.029814
60_40-with-90_10,-0.075556
60_40-with-1_70,-0.275215
10_70-with-50_10,-0.021381
10_70-with-90_40,0.027560
10_70-with-70_90,0.045714
10_70-with-60_60,0.088045
10_70-with-60_90,0.070741
10_70-with-40_10,-0.034915
10_70-with-10_20,-0.060000
10_70-with-70_50,0.040000
10_70-with-20_60,0.106667
10_70-with-60_20,0.002667
10_70-with-60_100,0.047287
10_70-with-30_40,-0.016036
10_70-with-100_90,0.021444
10_70-with-100_1,0.013114
10_70-with-50_60,0.056737
10_70-with-40_80,0.068571
10_70-with-40_20,0.009965
10_70-with-40_40,0.008889
10_70-with-60_1,0.027026
10_70-with-80_20,0.015075
10_70-with-30_60,0.073485
10_70-with-30_80,0.065320
10_70-with-80_60,0.025349
10_70-with-80_40,0.033407
10_70-with-80_100,0.028634
10_70-with-80_50,0.042091
10_70-with-90_70,0.031305
10_70-with-80_80,0.045628
10_70-with-60_50,0.023580
10_70-with-50_40,0.025997
10_70-with-50_100,0.063136
10_70-with-50_50,0.032660
10_70-with-50_70,0.071554
10_70-with-1_50,-0.844653
10_70-with-20_70,0.286217
10_70-with-30_100,0.032071
10_70-with-70_10,-0.015556
10_70-with-100_50,0.031192
10_70-with-40_60,0.017143
10_70-with-70_80,0.050130
10_70-with-40_70,0.047703
10_70-with-90_50,0.041461
10_70-with-100_70,0.031802
10_70-with-80_10,-0.018253
10_70-with-10_30,-0.050000
10_70-with-50_80,0.043644
10_70-with-70_1,0.010391
10_70-with-40_50,0.035850
10_70-with-100_100,0.034286
10_70-with-40_100,0.093333
10_70-with-70_40,0.027217
10_70-with-1_20,-0.380027
10_70-with-10_1,-0.052174
10_70-with-70_30,-0.007682
10_70-with-1_30,-0.406743
10_70-with-30_20,0.018257
10_70-with-10_80,0.060000
10_70-with-90_80,0.044444
10_70-with-100_20,-0.001780
10_70-with-10_100,-0.040000
10_70-with-10_40,-0.046667
10_70-with-1_80,-1.407401
10_70-with-80_70,0.045999
10_70-with-40_1,-0.007821
10_70-with-20_40,0.018741
10_70-with-1_90,-0.791307
10_70-with-1_100,-0.466619
10_70-with-30_10,-0.074963
10_70-with-90_100,0.027560
10_70-with-70_100,0.013608
10_70-with-20_1,-0.002861
10_70-with-30_1,0.013787
10_70-with-20_30,-0.014446
10_70-with-20_100,0.074963
10_70-with-50_30,0.016667
10_70-with-70_60,0.035386
10_70-with-50_90,0.061237
10_70-with-90_90,0.021822
10_70-with-60_80,0.066914
10_70-with-20_50,-0.017457
10_70-with-1_10,-0.295679
10_70-with-20_90,0.052372
10_70-with-90_10,-0.007428
10_70-with-1_70,-1.592909
50_10-with-90_40,0.044567
50_10-with-70_90,0.065008
50_10-with-60_60,0.121012
50_10-with-60_90,0.069326
50_10-with-40_10,0.035777
50_10-with-10_20,0.000000
50_10-with-70_50,0.104745
50_10-with-20_60,0.026575
50_10-with-60_20,0.173333
50_10-with-60_100,0.059542
50_10-with-30_40,0.090869
50_10-with-100_90,0.014345
50_10-with-100_1,0.031790
50_10-with-50_60,0.096000
50_10-with-40_80,0.053606
50_10-with-40_20,-0.040000
50_10-with-40_40,0.074963
50_10-with-60_1,0.097543
50_10-with-80_20,0.051429
50_10-with-30_60,0.091287
50_10-with-30_80,0.081650
50_10-with-80_60,0.069758
50_10-with-80_40,0.128889
50_10-with-80_100,0.045811
50_10-with-80_50,0.072795
50_10-with-90_70,0.050780
50_10-with-80_80,0.046379
50_10-with-60_50,0.091493
50_10-with-50_40,0.266667
50_10-with-50_100,0.040000
50_10-with-50_50,0.100000
50_10-with-50_70,0.053333
50_10-with-1_50,-0.261708
50_10-with-20_70,0.104745
50_10-with-30_100,0.023723
50_10-with-70_10,0.026833
50_10-with-100_50,0.061101
50_10-with-40_60,0.066361
50_10-with-70_80,0.051711
50_10-with-40_70,0.045877
50_10-with-90_50,0.080000
50_10-with-100_70,0.060971
50_10-with-80_10,0.017889
50_10-with-10_30,0.012247
50_10-with-50_80,0.057143
50_10-with-70_1,0.058082
50_10-with-40_50,0.057785
50_10-with-100_100,0.054744
50_10-with-40_100,0.055132
50_10-with-70_40,0.064143
50_10-with-1_20,-0.314788
50_10-with-10_1,-0.030690
50_10-with-70_30,0.066667
50_10-with-1_30,-0.276771
50_10-with-30_20,0.048990
50_10-with-10_80,0.021669
50_10-with-90_80,0.048154
50_10-with-100_20,0.024653
50_10-with-10_100,0.001990
50_10-with-10_40,0.066850
50_10-with-1_80,-0.206676
50_10-with-80_70,0.093106
50_10-with-40_1,0.041804
50_10-with-20_40,0.066667
50_10-with-1_90,-0.142140
50_10-with-1_100,-0.125142
50_10-with-30_10,-0.035777
50_10-with-90_100,0.049752
50_10-with-70_100,0.053916
50_10-with-20_1,0.063350
50_10-with-30_1,-0.033190
50_10-with-20_30,0.020486
50_10-with-20_100,0.024988
50_10-with-50_30,0.170000
50_10-with-70_60,0.073030
50_10-with-50_90,0.070000
50_10-with-90_90,0.045826
50_10-with-60_80,0.098748
50_10-with-20_50,0.053638
50_10-with-1_10,-0.316311
50_10-with-20_90,0.013833
50_10-with-90_10,0.040249
50_10-with-1_70,-0.201474
90_40-with-70_90,0.032863
90_40-with-60_60,0.015364
90_40-with-60_90,0.006644
90_40-with-40_10,-0.081963
90_40-with-10_20,-0.034915
90_40-with-70_50,0.040825
90_40-with-20_60,-0.022283
90_40-with-60_20,-0.046093
90_40-with-60_100,0.011638
90_40-with-30_40,-0.020870
90_40-with-100_90,-0.015614
90_40-with-100_1,0.029578
90_40-with-50_60,0.028577
90_40-with-40_80,-0.008729
90_40-with-40_20,-0.033686
90_40-with-40_40,0.007155
90_40-with-60_1,-0.034993
90_40-with-80_20,-0.087287
90_40-with-30_60,-0.014286
90_40-with-30_80,0.000000
90_40-with-80_60,0.000000
90_40-with-80_40,0.053666
90_40-with-80_100,0.009831
90_40-with-80_50,0.040000
90_40-with-90_70,0.046667
90_40-with-80_80,0.033708
90_40-with-60_50,-0.017143
90_40-with-50_40,-0.004472
90_40-with-50_100,0.010690
90_40-with-50_50,-0.021822
90_40-with-50_70,0.003714
90_40-with-1_50,-0.205528
90_40-with-20_70,0.011931
90_40-with-30_100,-0.022222
90_40-with-70_10,-0.037417
90_40-with-100_50,0.000000
90_40-with-40_60,-0.016843
90_40-with-70_80,-0.004364
90_40-with-40_70,-0.015762
90_40-with-90_50,0.040000
90_40-with-100_70,0.049976
90_40-with-80_10,-0.112445
90_40-with-10_30,-0.044444
90_40-with-50_80,0.000000
90_40-with-70_1,0.022244
90_40-with-40_50,0.000000
90_40-with-100_100,0.032769
90_40-with-40_100,0.012194
90_40-with-70_40,0.008944
90_40-with-1_20,-0.190728
90_40-with-10_1,-0.055342
90_40-with-70_30,0.032660
90_40-with-1_30,-0.205528
90_40-with-30_20,-0.034286
90_40-with-10_80,-0.010206
90_40-with-90_80,0.020000
90_40-with-100_20,-0.087287
90_40-with-10_100,-0.031568
90_40-with-10_40,-0.026833
90_40-with-1_80,-0.178684
90_40-with-80_70,0.018741
90_40-with-40_1,-0.035210
90_40-with-20_40,-0.010222
90_40-with-1_90,-0.163139
90_40-with-1_100,-0.173558
90_40-with-30_10,-0.051711
90_40-with-90_100,0.010000
90_40-with-70_100,0.037482
90_40-with-20_1,-0.043458
90_40-with-30_1,-0.028352
90_40-with-20_30,-0.043093
90_40-with-20_100,-0.008112
90_40-with-50_30,-0.004364
90_40-with-70_60,0.033333
90_40-with-50_90,0.000000
90_40-with-90_90,0.000000
90_40-with-60_80,0.026819
90_40-with-20_50,-0.017744
90_40-with-1_10,-0.203564
90_40-with-20_90,-0.010768
90_40-with-90_10,-0.120000
90_40-with-1_70,-0.188201
70_90-with-60_60,0.018741
70_90-with-60_90,0.053666
70_90-with-40_10,-0.039195
70_90-with-10_20,-0.035068
70_90-with-70_50,-0.040000
70_90-with-20_60,-0.022067
70_90-with-60_20,-0.031035
70_90-with-60_100,0.000000
70_90-with-30_40,-0.032796
70_90-with-100_90,-0.035777
70_90-with-100_1,-0.027337
70_90-with-50_60,0.005345
70_90-with-40_80,-0.051429
70_90-with-40_20,-0.041226
70_90-with-40_40,-0.003322
70_90-with-60_1,-0.004459
70_90-with-80_20,-0.025392
70_90-with-30_60,-0.051995
70_90-with-30_80,-0.017457
70_90-with-80_60,0.000000
70_90-with-80_40,-0.027325
70_90-with-80_100,0.000000
70_90-with-80_50,-0.014446
70_90-with-90_70,-0.020000
70_90-with-80_80,0.026667
70_90-with-60_50,-0.004815
70_90-with-50_40,-0.036515
70_90-with-50_100,0.000000
70_90-with-50_50,-0.013093
70_90-with-50_70,-0.040000
70_90-with-1_50,-0.252590
70_90-with-20_70,-0.030317
70_90-with-30_100,-0.056737
70_90-with-70_10,-0.052500
70_90-with-100_50,-0.022988
70_90-with-40_60,-0.031111
70_90-with-70_80,0.000000
70_90-with-40_70,-0.040972
70_90-with-90_50,-0.013093
70_90-with-100_70,0.020486
70_90-with-80_10,-0.069326
70_90-with-10_30,-0.053333
70_90-with-50_80,-0.114310
70_90-with-70_1,-0.033708
70_90-with-40_50,-0.019157
70_90-with-100_100,0.034286
70_90-with-40_100,-0.034286
70_90-with-70_40,-0.024000
70_90-with-1_20,-0.201273
70_90-with-10_1,-0.069987
70_90-with-70_30,-0.030000
70_90-with-1_30,-0.210401
70_90-with-30_20,-0.014446
70_90-with-10_80,-0.053079
70_90-with-90_80,-0.032660
70_90-with-100_20,-0.005153
70_90-with-10_100,-0.064874
70_90-with-10_40,-0.071714
70_90-with-1_80,-0.264059
70_90-with-80_70,0.008729
70_90-with-40_1,-0.027337
70_90-with-20_40,-0.032000
70_90-with-1_90,-0.274011
70_90-with-1_100,-0.276878
70_90-with-30_10,-0.058919
70_90-with-90_100,-0.008165
70_90-with-70_100,0.140000
70_90-with-20_1,-0.047574
70_90-with-30_1,-0.032127
70_90-with-20_30,-0.043899
70_90-with-20_100,-0.038740
70_90-with-50_30,-0.043729
70_90-with-70_60,-0.033333
70_90-with-50_90,-0.080498
70_90-with-90_90,0.080498
70_90-with-60_80,-0.040000
70_90-with-20_50,-0.049463
70_90-with-1_10,-0.201272
70_90-with-20_90,-0.035777
70_90-with-90_10,-0.045747
70_90-with-1_70,-0.275301
60_60-with-60_90,0.033333
60_60-with-40_10,-0.131453
60_60-with-10_20,-0.122202
60_60-with-70_50,-0.053333
60_60-with-20_60,-0.067082
60_60-with-60_20,-0.065000
60_60-with-60_100,0.010000
60_60-with-30_40,-0.092187
60_60-with-100_90,-0.003714
60_60-with-100_1,-0.018910
60_60-with-50_60,0.000000
60_60-with-40_80,-0.020000
60_60-with-40_20,-0.096016
60_60-with-40_40,-0.133333
60_60-with-60_1,-0.054237
60_60-with-80_20,-0.109109
60_60-with-30_60,-0.071554
60_60-with-30_80,0.030729
60_60-with-80_60,-0.062610
60_60-with-80_40,-0.093333
60_60-with-80_100,-0.021822
60_60-with-80_50,-0.040825
60_60-with-90_70,0.034286
60_60-with-80_80,-0.013333
60_60-with-60_50,-0.120000
60_60-with-50_40,-0.104745
60_60-with-50_100,0.009631
60_60-with-50_50,-0.213333
60_60-with-50_70,0.013333
60_60-with-1_50,-0.334627
60_60-with-20_70,-0.048008
60_60-with-30_100,-0.042144
60_60-with-70_10,-0.097590
60_60-with-100_50,0.026186
60_60-with-40_60,-0.089443
60_60-with-70_80,-0.008729
60_60-with-40_70,-0.048990
60_60-with-90_50,-0.045714
60_60-with-100_70,-0.013093
60_60-with-80_10,-0.120499
60_60-with-10_30,-0.104031
60_60-with-50_80,-0.061101
60_60-with-70_1,-0.059950
60_60-with-40_50,-0.114310
60_60-with-100_100,0.020000
60_60-with-40_100,-0.017457
60_60-with-70_40,-0.069830
60_60-with-1_20,-0.305158
60_60-with-10_1,-0.071361
60_60-with-70_30,-0.106198
60_60-with-1_30,-0.297232
60_60-with-30_20,-0.095783
60_60-with-10_80,-0.067372
60_60-with-90_80,0.020486
60_60-with-100_20,-0.073333
60_60-with-10_100,-0.061101
60_60-with-10_40,-0.080847
60_60-with-1_80,-0.326850
60_60-with-80_70,0.016330
60_60-with-40_1,-0.025359
60_60-with-20_40,-0.085732
60_60-with-1_90,-0.308241
60_60-with-1_100,-0.258609
60_60-with-30_10,-0.106298
60_60-with-90_100,0.007663
60_60-with-70_100,0.028893
60_60-with-20_1,-0.067537
60_60-with-30_1,-0.067779
60_60-with-20_30,-0.096562
60_60-with-20_100,-0.023333
60_60-with-50_30,-0.081210
60_60-with-70_60,0.017889
60_60-with-50_90,-0.024988
60_60-with-90_90,-0.013333
60_60-with-60_80,0.140000
60_60-with-20_50,-0.065465
60_60-with-1_10,-0.267625
60_60-with-20_90,-0.044567
60_60-with-90_10,-0.076402
60_60-with-1_70,-0.331639
60_90-with-40_10,-0.069824
60_90-with-10_20,-0.071443
60_90-with-70_50,0.009631
60_90-with-20_60,-0.022283
60_90-with-60_20,-0.037143
60_90-with-60_100,-0.040000
60_90-with-30_40,-0.026575
60_90-with-100_90,-0.013416
60_90-with-100_1,0.000000
60_90-with-50_60,-0.037482
60_90-with-40_80,-0.040825
60_90-with-40_20,-0.035382
60_90-with-40_40,-0.029212
60_90-with-60_1,-0.006742
60_90-with-80_20,-0.038103
60_90-with-30_60,-0.040000
60_90-with-30_80,-0.045714
60_90-with-80_60,-0.016036
60_90-with-80_40,-0.025560
60_90-with-80_100,-0.073485
60_90-with-80_50,-0.030551
60_90-with-90_70,-0.025607
60_90-with-80_80,0.073485
60_90-with-60_50,-0.020000
60_90-with-50_40,-0.039036
60_90-with-50_100,0.000000
60_90-with-50_50,-0.048154
60_90-with-50_70,-0.069830
60_90-with-1_50,-0.276711
60_90-with-20_70,-0.024495
60_90-with-30_100,-0.062857
60_90-with-70_10,-0.059423
60_90-with-100_50,-0.006667
60_90-with-40_60,-0.074833
60_90-with-70_80,0.040000
60_90-with-40_70,-0.046667
60_90-with-90_50,-0.049807
60_90-with-100_70,0.000000
60_90-with-80_10,-0.057785
60_90-with-10_30,-0.073165
60_90-with-50_80,-0.106667
60_90-with-70_1,-0.004459
60_90-with-40_50,-0.004364
60_90-with-100_100,0.026186
60_90-with-40_100,-0.016330
60_90-with-70_40,-0.003904
60_90-with-1_20,-0.211755
60_90-with-10_1,-0.047574
60_90-with-70_30,-0.029492
60_90-with-1_30,-0.235066
60_90-with-30_20,-0.054109
60_90-with-10_80,-0.059871
60_90-with-90_80,-0.005714
60_90-with-100_20,-0.019262
60_90-with-10_100,-0.045783
60_90-with-10_40,-0.056000
60_90-with-1_80,-0.307737
60_90-with-80_70,0.000000
60_90-with-40_1,-0.021795
60_90-with-20_40,-0.032796
60_90-with-1_90,-0.323316
60_90-with-1_100,-0.292798
60_90-with-30_10,-0.062250
60_90-with-90_100,-0.011429
60_90-with-70_100,-0.066667
60_90-with-20_1,-0.026103
60_90-with-30_1,-0.035748
60_90-with-20_30,-0.050780
60_90-with-20_100,-0.004364
60_90-with-50_30,-0.026215
60_90-with-70_60,-0.024988
60_90-with-50_90,-0.035777
60_90-with-90_90,-0.029814
60_90-with-60_80,-0.120000
60_90-with-20_50,-0.026667
60_90-with-1_10,-0.211882
60_90-with-20_90,-0.035777
60_90-with-90_10,-0.046111
60_90-with-1_70,-0.312388
40_10-with-10_20,0.034286
40_10-with-70_50,0.099614
40_10-with-20_60,0.065727
40_10-with-60_20,0.155134
40_10-with-60_100,0.056073
40_10-with-30_40,0.149927
40_10-with-100_90,0.042144
40_10-with-100_1,0.053189
40_10-with-50_60,0.081976
40_10-with-40_80,0.091429
40_10-with-40_20,0.120000
40_10-with-40_40,0.120000
40_10-with-60_1,0.082974
40_10-with-80_20,0.096016
40_10-with-30_60,0.093686
40_10-with-30_80,0.090284
40_10-with-80_60,0.065591
40_10-with-80_40,0.122559
40_10-with-80_100,0.051742
40_10-with-80_50,0.063333
40_10-with-90_70,0.082921
40_10-with-80_80,0.036116
40_10-with-60_50,0.074194
40_10-with-50_40,0.199902
40_10-with-50_100,0.059542
40_10-with-50_50,0.139648
40_10-with-50_70,0.072092
40_10-with-1_50,-0.269642
40_10-with-20_70,0.074963
40_10-with-30_100,0.046311
40_10-with-70_10,0.101368
40_10-with-100_50,0.089626
40_10-with-40_60,0.088000
40_10-with-70_80,0.059262
40_10-with-40_70,0.073333
40_10-with-90_50,0.046553
40_10-with-100_70,0.066667
40_10-with-80_10,0.080498
40_10-with-10_30,0.061458
40_10-with-50_80,0.084641
40_10-with-70_1,0.092146
40_10-with-40_50,0.095000
40_10-with-100_100,0.067706
40_10-with-40_100,0.073333
40_10-with-70_40,0.160000
40_10-with-1_20,-0.360356
40_10-with-10_1,0.011518
40_10-with-70_30,0.112672
40_10-with-1_30,-0.311353
40_10-with-30_20,0.320000
40_10-with-10_80,0.033496
40_10-with-90_80,0.058047
40_10-with-100_20,0.067823
40_10-with-10_100,0.016659
40_10-with-10_40,0.084444
40_10-with-1_80,-0.181621
40_10-with-80_70,0.053452
40_10-with-40_1,0.355556
40_10-with-20_40,0.064143
40_10-with-1_90,-0.149091
40_10-with-1_100,-0.167824
40_10-with-30_10,-0.053666
40_10-with-90_100,0.049081
40_10-with-70_100,0.095787
40_10-with-20_1,0.091271
40_10-with-30_1,-0.041804
40_10-with-20_30,-0.006667
40_10-with-20_100,0.034506
40_10-with-50_30,0.061101
40_10-with-70_60,0.076402
40_10-with-50_90,0.069326
40_10-with-90_90,0.036887
40_10-with-60_80,0.062598
40_10-with-20_50,0.100380
40_10-with-1_10,-0.419811
40_10-with-20_90,0.031300
40_10-with-90_10,0.035777
40_10-with-1_70,-0.199183
10_20-with-70_50,0.054433
10_20-with-20_60,0.077047
10_20-with-60_20,0.042933
10_20-with-60_100,0.057379
10_20-with-30_40,0.100000
10_20-with-100_90,0.034264
10_20-with-100_1,0.050781
10_20-with-50_60,0.083333
10_20-with-40_80,0.049463
10_20-with-40_20,0.000000
10_20-with-40_40,0.040972
10_20-with-60_1,0.040649
10_20-with-80_20,0.035777
10_20-with-30_60,0.074194
10_20-with-30_80,0.078087
10_20-with-80_60,0.043235
10_20-with-80_40,0.051995
10_20-with-80_100,0.026806
10_20-with-80_50,0.054883
10_20-with-90_70,0.052699
10_20-with-80_80,0.036505
10_20-with-60_50,0.040982
10_20-with-50_40,0.077567
10_20-with-50_100,0.030551
10_20-with-50_50,0.107703
10_20-with-50_70,0.044721
10_20-with-1_50,-0.561204
10_20-with-20_70,0.093686
10_20-with-30_100,0.033708
10_20-with-70_10,0.020642
10_20-with-100_50,0.034286
10_20-with-40_60,0.034482
10_20-with-70_80,0.033333
10_20-with-40_70,0.039862
10_20-with-90_50,0.036040
10_20-with-100_70,0.048059
10_20-with-80_10,-0.012674
10_20-with-10_30,0.080000
10_20-with-50_80,0.072161
10_20-with-70_1,0.005737
10_20-with-40_50,0.040000
10_20-with-100_100,0.059121
10_20-with-40_100,0.057639
10_20-with-70_40,0.005714
10_20-with-1_20,-1.554057
10_20-with-10_1,-0.042105
10_20-with-70_30,0.044233
10_20-with-1_30,-1.059034
10_20-with-30_20,0.178885
10_20-with-10_80,0.036667
10_20-with-90_80,0.040853
10_20-with-100_20,0.019876
10_20-with-10_100,-0.010000
10_20-with-10_40,0.010000
10_20-with-1_80,-0.269396
10_20-with-80_70,0.045224
10_20-with-40_1,0.051882
10_20-with-20_40,0.043644
10_20-with-1_90,-0.231792
10_20-with-1_100,-0.190925
10_20-with-30_10,-0.008165
10_20-with-90_100,0.020000
10_20-with-70_100,0.049807
10_20-with-20_1,0.045361
10_20-with-30_1,0.000000
10_20-with-20_30,0.013333
10_20-with-20_100,0.049519
10_20-with-50_30,0.043644
10_20-with-70_60,0.035850
10_20-with-50_90,0.060193
10_20-with-90_90,0.033457
10_20-with-60_80,0.087798
10_20-with-20_50,0.074963
10_20-with-1_10,-1.295923
10_20-with-20_90,0.033857
10_20-with-90_10,0.000000
10_20-with-1_70,-0.340849
70_50-with-20_60,-0.028174
70_50-with-60_20,-0.074963
70_50-with-60_100,0.003904
70_50-with-30_40,-0.056737
70_50-with-100_90,0.003831
70_50-with-100_1,-0.033681
70_50-with-50_60,0.016330
70_50-with-40_80,0.000000
70_50-with-40_20,-0.062222
70_50-with-40_40,-0.051429
70_50-with-60_1,-0.031835
70_50-with-80_20,-0.062470
70_50-with-30_60,-0.048008
70_50-with-30_80,0.014856
70_50-with-80_60,0.013333
70_50-with-80_40,-0.040000
70_50-with-80_100,-0.007807
70_50-with-80_50,0.053666
70_50-with-90_70,0.006667
70_50-with-80_80,0.018741
70_50-with-60_50,0.089443
70_50-with-50_40,-0.073485
70_50-with-50_100,0.025560
70_50-with-50_50,0.035777
70_50-with-50_70,-0.006667
70_50-with-1_50,-0.289521
70_50-with-20_70,-0.016843
70_50-with-30_100,-0.038759
70_50-with-70_10,-0.120000
70_50-with-100_50,0.035777
70_50-with-40_60,-0.028571
70_50-with-70_80,0.060000
70_50-with-40_70,-0.056336
70_50-with-90_50,0.008944
70_50-with-100_70,0.000000
70_50-with-80_10,-0.115570
70_50-with-10_30,-0.054286
70_50-with-50_80,-0.053452
70_50-with-70_1,-0.044898
70_50-with-40_50,-0.017889
70_50-with-100_100,0.016609
70_50-with-40_100,0.023253
70_50-with-70_40,-0.160000
70_50-with-1_20,-0.262708
70_50-with-10_1,-0.069819
70_50-with-70_30,-0.050000
70_50-with-1_30,-0.262788
70_50-with-30_20,-0.085420
70_50-with-10_80,-0.021773
70_50-with-90_80,-0.005345
70_50-with-100_20,-0.062222
70_50-with-10_100,-0.045419
70_50-with-10_40,-0.047181
70_50-with-1_80,-0.241016
70_50-with-80_70,-0.008729
70_50-with-40_1,-0.043786
70_50-with-20_40,-0.042262
70_50-with-1_90,-0.238812
70_50-with-1_100,-0.225794
70_50-with-30_10,-0.086667
70_50-with-90_100,-0.010954
70_50-with-70_100,0.012000
70_50-with-20_1,-0.069952
70_50-with-30_1,-0.048236
70_50-with-20_30,-0.033686
70_50-with-20_100,-0.021333
70_50-with-50_30,0.000000
70_50-with-70_60,-0.020000
70_50-with-50_90,-0.017457
70_50-with-90_90,-0.013093
70_50-with-60_80,0.012494
70_50-with-20_50,-0.060821
70_50-with-1_10,-0.261775
70_50-with-20_90,-0.005819
70_50-with-90_10,-0.082923
70_50-with-1_70,-0.255279
20_60-with-60_20,0.000000
20_60-with-60_100,0.030000
20_60-with-30_40,-0.043644
20_60-with-100_90,0.016960
20_60-with-100_1,0.024265
20_60-with-50_60,0.065591
20_60-with-40_80,-0.006667
20_60-with-40_20,-0.030551
20_60-with-40_40,-0.026667
20_60-with-60_1,0.005403
20_60-with-80_20,-0.002561
20_60-with-30_60,-0.071554
20_60-with-30_80,-0.026186
20_60-with-80_60,0.026833
20_60-with-80_40,0.022857
20_60-with-80_100,0.030729
20_60-with-80_50,0.017693
20_60-with-90_70,0.010140
20_60-with-80_80,0.011429
20_60-with-60_50,0.017457
20_60-with-50_40,-0.030729
20_60-with-50_100,0.007663
20_60-with-50_50,0.057143
20_60-with-50_70,0.057143
20_60-with-1_50,-0.819069
20_60-with-20_70,0.080000
20_60-with-30_100,0.028893
20_60-with-70_10,-0.050667
20_60-with-100_50,0.008889
20_60-with-40_60,0.026833
20_60-with-70_80,0.016843
20_60-with-40_70,0.089815
20_60-with-90_50,0.022814
20_60-with-100_70,0.008889
20_60-with-80_10,-0.038247
20_60-with-10_30,-0.062470
20_60-with-50_80,0.040972
20_60-with-70_1,0.000000
20_60-with-40_50,0.032660
20_60-with-100_100,0.038784
20_60-with-40_100,0.039279
20_60-with-70_40,0.016843
20_60-with-1_20,-0.400897
20_60-with-10_1,-0.049958
20_60-with-70_30,0.028372
20_60-with-1_30,-0.493335
20_60-with-30_20,-0.052970
20_60-with-10_80,-0.087287
20_60-with-90_80,0.014856
20_60-with-100_20,0.000000
20_60-with-10_100,-0.043339
20_60-with-10_40,-0.183303
20_60-with-1_80,-0.674782
20_60-with-80_70,0.014744
20_60-with-40_1,0.006340
20_60-with-20_40,0.020000
20_60-with-1_90,-0.487914
20_60-with-1_100,-0.440546
20_60-with-30_10,-0.093686
20_60-with-90_100,0.015929
20_60-with-70_100,0.046553
20_60-with-20_1,-0.047458
20_60-with-30_1,-0.049958
20_60-with-20_30,-0.013333
20_60-with-20_100,0.015000
20_60-with-50_30,-0.008889
20_60-with-70_60,0.000000
20_60-with-50_90,0.035556
20_60-with-90_90,0.031021
20_60-with-60_80,0.077567
20_60-with-20_50,-0.160000
20_60-with-1_10,-0.374896
20_60-with-20_90,0.006667
20_60-with-90_10,-0.021535
20_60-with-1_70,-0.759961
60_20-with-60_100,0.030000
60_20-with-30_40,-0.015364
60_20-with-100_90,0.009631
60_20-with-100_1,-0.020580
60_20-with-50_60,0.019262
60_20-with-40_80,0.021864
60_20-with-40_20,-0.044721
60_20-with-40_40,-0.053333
60_20-with-60_1,0.010526
60_20-with-80_20,0.044721
60_20-with-30_60,0.042144
60_20-with-30_80,0.029096
60_20-with-80_60,0.034915
60_20-with-80_40,0.046667
60_20-with-80_100,0.031300
60_20-with-80_50,0.026726
60_20-with-90_70,0.033218
60_20-with-80_80,0.024988
60_20-with-60_50,0.026667
60_20-with-50_40,0.069830
60_20-with-50_100,0.012380
60_20-with-50_50,0.062470
60_20-with-50_70,0.062458
60_20-with-1_50,-0.277967
60_20-with-20_70,0.047703
60_20-with-30_100,0.004611
60_20-with-70_10,-0.066667
60_20-with-100_50,0.018570
60_20-with-40_60,0.056737
60_20-with-70_80,0.009831
60_20-with-40_70,0.007303
60_20-with-90_50,0.048889
60_20-with-100_70,0.041740
60_20-with-80_10,-0.081650
60_20-with-10_30,-0.049305
60_20-with-50_80,0.013108
60_20-with-70_1,-0.063505
60_20-with-40_50,-0.053452
