sim_name,result
10_70-with-60_1,0.031530
10_70-with-80_20,-0.002154
10_70-with-30_60,0.106145
10_70-with-30_80,0.040825
10_70-with-80_60,0.017744
10_70-with-80_40,0.031021
10_70-with-80_100,0.033407
10_70-with-80_50,0.032187
10_70-with-90_70,0.020125
10_70-with-80_80,0.015209
10_70-with-60_50,0.037055
10_70-with-50_40,0.051995
10_70-with-50_100,0.033425
10_70-with-50_50,0.040825
10_70-with-50_70,0.102859
10_70-with-1_50,-0.853544
10_70-with-20_70,0.196774
10_70-with-30_100,0.080178
10_70-with-70_10,-0.006667
10_70-with-100_50,0.013646
10_70-with-40_60,0.068571
10_70-with-70_80,0.035386
10_70-with-40_70,0.083480
10_70-with-90_50,0.017457
10_70-with-100_70,0.017889
10_70-with-80_10,-0.018253
10_70-with-10_30,-0.045000
10_70-with-50_80,0.056737
10_70-with-70_1,0.012470
10_70-with-40_50,0.056336
10_70-with-100_100,0.020952
10_70-with-40_100,0.066667
10_70-with-70_40,0.027217
10_70-with-1_20,-0.383945
10_70-with-10_1,-0.002899
10_70-with-70_30,0.007682
10_70-with-1_30,-0.464849
10_70-with-30_20,0.007303
10_70-with-10_80,0.200000
10_70-with-90_80,0.028889
10_70-with-100_20,0.005340
10_70-with-10_100,0.013333
10_70-with-10_40,0.000000
10_70-with-1_80,-1.184446
10_70-with-80_70,0.035777
10_70-with-40_1,-0.002607
10_70-with-20_40,0.037482
10_70-with-1_90,-0.746851
10_70-with-1_100,-0.649484
10_70-with-30_10,-0.031235
10_70-with-90_100,0.027560
10_70-with-70_100,0.029938
10_70-with-20_1,0.031474
10_70-with-30_1,0.013787
10_70-with-20_30,0.038523
10_70-with-20_100,-0.043729
10_70-with-50_30,0.033333
10_70-with-70_60,0.044233
10_70-with-50_90,0.024495
10_70-with-90_90,0.024004
10_70-with-60_80,0.063392
10_70-with-20_50,0.008729
10_70-with-1_10,-0.335102
10_70-with-20_90,0.061101
10_70-with-90_10,0.001857
10_70-with-1_70,-1.690037
50_10-with-90_40,0.066850
50_10-with-70_90,0.031300
50_10-with-60_60,0.042940
50_10-with-60_90,0.054471
50_10-with-40_10,0.107331
50_10-with-10_20,0.004364
50_10-with-70_50,0.087287
50_10-with-20_60,0.063115
50_10-with-60_20,0.226667
50_10-with-60_100,0.052927
50_10-with-30_40,0.042762
50_10-with-100_90,0.043035
50_10-with-100_1,0.052983
50_10-with-50_60,0.104000
50_10-with-40_80,0.053606
50_10-with-40_20,0.173333
50_10-with-40_40,0.081210
50_10-with-60_1,0.306563
50_10-with-80_20,0.040000
50_10-with-30_60,0.080333
50_10-with-30_80,0.038103
50_10-with-80_60,0.066436
50_10-with-80_40,0.075556
50_10-with-80_100,0.052058
50_10-with-80_50,0.107277
50_10-with-90_70,0.050780
50_10-with-80_80,0.041226
50_10-with-60_50,0.091493
50_10-with-50_40,0.086667
50_10-with-50_100,0.035556
50_10-with-50_50,0.105000
50_10-with-50_70,0.113333
50_10-with-1_50,-0.205838
50_10-with-20_70,0.040734
50_10-with-30_100,0.034506
50_10-with-70_10,0.044721
50_10-with-100_50,0.046553
50_10-with-40_60,0.070265
50_10-with-70_80,0.038103
50_10-with-40_70,0.058985
50_10-with-90_50,0.050000
50_10-with-100_70,0.043899
50_10-with-80_10,0.005963
50_10-with-10_30,0.004082
50_10-with-50_80,0.068571
50_10-with-70_1,0.174245
50_10-with-40_50,0.043339
50_10-with-100_100,0.041530
50_10-with-40_100,0.041900
50_10-with-70_40,0.171047
50_10-with-1_20,-0.246822
50_10-with-10_1,0.004384
50_10-with-70_30,0.120000
50_10-with-1_30,-0.293856
50_10-with-30_20,0.089815
50_10-with-10_80,0.028893
50_10-with-90_80,0.038523
50_10-with-100_20,0.063392
50_10-with-10_100,0.017911
50_10-with-10_40,0.033425
50_10-with-1_80,-0.163993
50_10-with-80_70,0.058191
50_10-with-40_1,0.209020
50_10-with-20_40,0.053333
50_10-with-1_90,-0.170980
50_10-with-1_100,-0.176337
50_10-with-30_10,0.026833
50_10-with-90_100,0.053732
50_10-with-70_100,0.038820
50_10-with-20_1,0.092146
50_10-with-30_1,0.074677
50_10-with-20_30,0.081944
50_10-with-20_100,0.018741
50_10-with-50_30,0.220000
50_10-with-70_60,0.087636
50_10-with-50_90,0.052500
50_10-with-90_90,0.065465
50_10-with-60_80,0.070535
50_10-with-20_50,0.068963
50_10-with-1_10,-0.258139
50_10-with-20_90,0.043806
50_10-with-90_10,0.008944
50_10-with-1_70,-0.194103
90_40-with-70_90,0.014606
90_40-with-60_60,-0.010243
90_40-with-60_90,0.026575
90_40-with-40_10,-0.053592
90_40-with-10_20,-0.017457
90_40-with-70_50,-0.008165
90_40-with-20_60,0.022283
90_40-with-60_20,-0.040972
90_40-with-60_100,0.020367
90_40-with-30_40,-0.020870
90_40-with-100_90,0.003904
90_40-with-100_1,-0.039437
90_40-with-50_60,0.008165
90_40-with-40_80,0.005819
90_40-with-40_20,-0.040423
90_40-with-40_40,0.000000
90_40-with-60_1,0.003888
90_40-with-80_20,-0.043644
90_40-with-30_60,0.008571
90_40-with-30_80,0.002561
90_40-with-80_60,-0.008729
90_40-with-80_40,0.071554
90_40-with-80_100,0.009831
90_40-with-80_50,0.066667
90_40-with-90_70,0.053333
90_40-with-80_80,0.024077
90_40-with-60_50,0.017143
90_40-with-50_40,0.022361
90_40-with-50_100,0.005345
90_40-with-50_50,0.021822
90_40-with-50_70,0.055709
90_40-with-1_50,-0.199542
90_40-with-20_70,-0.007159
90_40-with-30_100,-0.002222
90_40-with-70_10,-0.032071
90_40-with-100_50,-0.026667
90_40-with-40_60,0.000000
90_40-with-70_80,0.000000
90_40-with-40_70,0.031524
90_40-with-90_50,0.040000
90_40-with-100_70,0.012494
90_40-with-80_10,-0.112445
90_40-with-10_30,-0.033333
90_40-with-50_80,0.020000
90_40-with-70_1,-0.040040
90_40-with-40_50,0.000000
90_40-with-100_100,-0.006554
90_40-with-40_100,0.002439
90_40-with-70_40,0.098387
90_40-with-1_20,-0.178931
90_40-with-10_1,-0.018447
90_40-with-70_30,0.048990
90_40-with-1_30,-0.195551
90_40-with-30_20,-0.020000
90_40-with-10_80,0.002041
90_40-with-90_80,0.025000
90_40-with-100_20,-0.087287
90_40-with-10_100,0.001857
90_40-with-10_40,-0.029069
90_40-with-1_80,-0.178684
90_40-with-80_70,0.024988
90_40-with-40_1,-0.008803
90_40-with-20_40,-0.002556
90_40-with-1_90,-0.168517
90_40-with-1_100,-0.182150
90_40-with-30_10,-0.040825
90_40-with-90_100,0.016667
90_40-with-70_100,0.003123
90_40-with-20_1,-0.006862
90_40-with-30_1,-0.007732
90_40-with-20_30,-0.002535
90_40-with-20_100,-0.020281
90_40-with-50_30,0.017457
90_40-with-70_60,0.046667
90_40-with-50_90,0.011926
90_40-with-90_90,0.016000
90_40-with-60_80,0.038313
90_40-with-20_50,-0.017744
90_40-with-1_10,-0.168997
90_40-with-20_90,0.008614
90_40-with-90_10,-0.080000
90_40-with-1_70,-0.188201
70_90-with-60_60,-0.018741
70_90-with-60_90,0.160997
70_90-with-40_10,-0.055333
70_90-with-10_20,-0.043320
70_90-with-70_50,-0.030000
70_90-with-20_60,-0.015762
70_90-with-60_20,-0.028214
70_90-with-60_100,0.013333
70_90-with-30_40,-0.029814
70_90-with-100_90,-0.029814
70_90-with-100_1,-0.006308
70_90-with-50_60,0.000000
70_90-with-40_80,0.017143
70_90-with-40_20,-0.046379
70_90-with-40_40,-0.023253
70_90-with-60_1,-0.017837
70_90-with-80_20,-0.039499
70_90-with-30_60,-0.025997
70_90-with-30_80,-0.008729
70_90-with-80_60,0.012494
70_90-with-80_40,-0.023422
70_90-with-80_100,0.040000
70_90-with-80_50,-0.014446
70_90-with-90_70,0.033333
70_90-with-80_80,-0.026667
70_90-with-60_50,-0.024077
70_90-with-50_40,-0.003651
70_90-with-50_100,0.008165
70_90-with-50_50,-0.021822
70_90-with-50_70,0.006667
70_90-with-1_50,-0.241109
70_90-with-20_70,-0.030317
70_90-with-30_100,0.004364
70_90-with-70_10,-0.022500
70_90-with-100_50,-0.015325
70_90-with-40_60,0.013333
70_90-with-70_80,-0.040000
70_90-with-40_70,-0.030729
70_90-with-90_50,0.017457
70_90-with-100_70,0.000000
70_90-with-80_10,-0.064374
70_90-with-10_30,-0.057778
70_90-with-50_80,0.024495
70_90-with-70_1,-0.011236
70_90-with-40_50,-0.019157
70_90-with-100_100,-0.062857
70_90-with-40_100,0.005714
70_90-with-70_40,-0.004000
70_90-with-1_20,-0.185938
70_90-with-10_1,-0.034096
70_90-with-70_30,0.006667
70_90-with-1_30,-0.224700
70_90-with-30_20,-0.024077
70_90-with-10_80,-0.035386
70_90-with-90_80,-0.016330
70_90-with-100_20,-0.005153
70_90-with-10_100,-0.008847
70_90-with-10_40,-0.016733
70_90-with-1_80,-0.243550
70_90-with-80_70,0.043644
70_90-with-40_1,-0.002103
70_90-with-20_40,-0.026667
70_90-with-1_90,-0.240406
70_90-with-1_100,-0.269187
70_90-with-30_10,-0.069830
70_90-with-90_100,-0.040825
70_90-with-70_100,-0.060000
70_90-with-20_1,-0.015224
70_90-with-30_1,-0.010040
70_90-with-20_30,-0.036583
70_90-with-20_100,-0.038740
70_90-with-50_30,0.000000
70_90-with-70_60,0.026667
70_90-with-50_90,-0.008944
70_90-with-90_90,-0.017889
70_90-with-60_80,0.026667
70_90-with-20_50,-0.014548
70_90-with-1_10,-0.172519
70_90-with-20_90,-0.007155
70_90-with-90_10,-0.057785
70_90-with-1_70,-0.250274
60_60-with-60_90,0.093333
60_60-with-40_10,-0.036515
60_60-with-10_20,-0.043644
60_60-with-70_50,0.000000
60_60-with-20_60,-0.008944
60_60-with-60_20,0.000000
60_60-with-60_100,-0.025000
60_60-with-30_40,-0.035850
60_60-with-100_90,-0.022283
60_60-with-100_1,0.013507
60_60-with-50_60,0.071554
60_60-with-40_80,0.000000
60_60-with-40_20,-0.021822
60_60-with-40_40,0.000000
60_60-with-60_1,-0.020339
60_60-with-80_20,-0.065465
60_60-with-30_60,0.029814
60_60-with-30_80,0.000000
60_60-with-80_60,0.071554
60_60-with-80_40,0.000000
60_60-with-80_100,0.043644
60_60-with-80_50,0.048990
60_60-with-90_70,0.022857
60_60-with-80_80,0.026667
60_60-with-60_50,0.020000
60_60-with-50_40,0.017457
60_60-with-50_100,0.014446
60_60-with-50_50,0.026667
60_60-with-50_70,0.080000
60_60-with-1_50,-0.280847
60_60-with-20_70,-0.013093
60_60-with-30_100,0.019157
60_60-with-70_10,-0.062458
60_60-with-100_50,0.000000
60_60-with-40_60,0.062610
60_60-with-70_80,0.017457
60_60-with-40_70,0.008165
60_60-with-90_50,0.040000
60_60-with-100_70,0.000000
60_60-with-80_10,-0.054772
60_60-with-10_30,-0.066201
60_60-with-50_80,0.061101
60_60-with-70_1,-0.009992
60_60-with-40_50,0.040825
60_60-with-100_100,0.006667
60_60-with-40_100,0.008729
60_60-with-70_40,0.052372
60_60-with-1_20,-0.256023
60_60-with-10_1,-0.024607
60_60-with-70_30,0.012494
60_60-with-1_30,-0.244941
60_60-with-30_20,-0.049807
60_60-with-10_80,0.006737
60_60-with-90_80,0.025607
60_60-with-100_20,0.006667
60_60-with-10_100,0.002910
60_60-with-10_40,-0.016843
60_60-with-1_80,-0.260323
60_60-with-80_70,-0.016330
60_60-with-40_1,0.000000
60_60-with-20_40,0.000000
60_60-with-1_90,-0.258702
60_60-with-1_100,-0.258609
60_60-with-30_10,-0.043184
60_60-with-90_100,0.007663
60_60-with-70_100,0.014446
60_60-with-20_1,0.029716
60_60-with-30_1,0.005894
60_60-with-20_30,-0.025997
60_60-with-20_100,-0.026667
60_60-with-50_30,0.018741
60_60-with-70_60,0.160997
60_60-with-50_90,-0.012494
60_60-with-90_90,0.008889
60_60-with-60_80,0.050000
60_60-with-20_50,-0.017457
60_60-with-1_10,-0.226638
60_60-with-20_90,0.014856
60_60-with-90_10,-0.033218
60_60-with-1_70,-0.295786
60_90-with-40_10,-0.048154
60_90-with-10_20,-0.049117
60_90-with-70_50,-0.048154
60_90-with-20_60,-0.029711
60_90-with-60_20,-0.037143
60_90-with-60_100,-0.040000
60_90-with-30_40,-0.043184
60_90-with-100_90,-0.022361
60_90-with-100_1,-0.028111
60_90-with-50_60,-0.006247
60_90-with-40_80,-0.057155
60_90-with-40_20,-0.048990
60_90-with-40_40,-0.029212
60_90-with-60_1,-0.042697
60_90-with-80_20,-0.027217
60_90-with-30_60,-0.026667
60_90-with-30_80,-0.057143
60_90-with-80_60,-0.048107
60_90-with-80_40,-0.036515
60_90-with-80_100,-0.032660
60_90-with-80_50,-0.048008
60_90-with-90_70,-0.015364
60_90-with-80_80,-0.032660
60_90-with-60_50,-0.040000
60_90-with-50_40,-0.035132
60_90-with-50_100,-0.106667
60_90-with-50_50,-0.019262
60_90-with-50_70,-0.096016
60_90-with-1_50,-0.276711
60_90-with-20_70,-0.020412
60_90-with-30_100,-0.028571
60_90-with-70_10,-0.054471
60_90-with-100_50,-0.033333
60_90-with-40_60,-0.069488
60_90-with-70_80,-0.080000
60_90-with-40_70,-0.073333
60_90-with-90_50,-0.022988
60_90-with-100_70,-0.008165
60_90-with-80_10,-0.055377
60_90-with-10_30,-0.073165
60_90-with-50_80,-0.066667
60_90-with-70_1,-0.042364
60_90-with-40_50,-0.021822
60_90-with-100_100,-0.017457
60_90-with-40_100,-0.016330
60_90-with-70_40,-0.042940
60_90-with-1_20,-0.232515
60_90-with-10_1,-0.049477
60_90-with-70_30,-0.019662
60_90-with-1_30,-0.232828
60_90-with-30_20,-0.041226
60_90-with-10_80,-0.035218
60_90-with-90_80,-0.040000
60_90-with-100_20,-0.019262
60_90-with-10_100,-0.028174
60_90-with-10_40,-0.053333
60_90-with-1_80,-0.325663
60_90-with-80_70,-0.033333
60_90-with-40_1,-0.043589
60_90-with-20_40,-0.035777
60_90-with-1_90,-0.299143
60_90-with-1_100,-0.304749
60_90-with-30_10,-0.064556
60_90-with-90_100,-0.017143
60_90-with-70_100,-0.066667
60_90-with-20_1,-0.044175
60_90-with-30_1,-0.046262
60_90-with-20_30,-0.037417
60_90-with-20_100,-0.061101
60_90-with-50_30,-0.016385
60_90-with-70_60,-0.031235
60_90-with-50_90,-0.089443
60_90-with-90_90,-0.029814
60_90-with-60_80,-0.080000
60_90-with-20_50,-0.046667
60_90-with-1_10,-0.211882
60_90-with-20_90,-0.031305
60_90-with-90_10,-0.053028
60_90-with-1_70,-0.315281
40_10-with-10_20,-0.028571
40_10-with-70_50,0.061301
40_10-with-20_60,0.076681
40_10-with-60_20,0.138804
40_10-with-60_100,0.051760
40_10-with-30_40,0.068716
40_10-with-100_90,0.024903
40_10-with-100_1,0.020685
40_10-with-50_60,0.070265
40_10-with-40_80,0.060000
40_10-with-40_20,0.140000
40_10-with-40_40,0.206667
40_10-with-60_1,0.224030
40_10-with-80_20,0.000000
40_10-with-30_60,0.039036
40_10-with-30_80,0.056428
40_10-with-80_60,0.026833
40_10-with-80_40,0.051995
40_10-with-80_100,0.043782
40_10-with-80_50,0.066667
40_10-with-90_70,0.046338
40_10-with-80_80,0.055377
40_10-with-60_50,0.096016
40_10-with-50_40,0.156174
40_10-with-50_100,0.037490
40_10-with-50_50,0.096309
40_10-with-50_70,0.081923
40_10-with-1_50,-0.286494
40_10-with-20_70,0.006247
40_10-with-30_100,0.050721
40_10-with-70_10,0.047703
40_10-with-100_50,0.015364
40_10-with-40_60,0.056000
40_10-with-70_80,0.069569
40_10-with-40_70,0.060000
40_10-with-90_50,0.049463
40_10-with-100_70,0.051111
40_10-with-80_10,-0.004472
40_10-with-10_30,0.000000
40_10-with-50_80,0.042321
40_10-with-70_1,0.086387
40_10-with-40_50,0.105000
40_10-with-100_100,0.028508
40_10-with-40_100,0.037778
40_10-with-70_40,0.097778
40_10-with-1_20,-0.387049
40_10-with-10_1,0.017277
40_10-with-70_30,0.107551
40_10-with-1_30,-0.348716
40_10-with-30_20,0.160000
40_10-with-10_80,0.030920
40_10-with-90_80,0.051349
40_10-with-100_20,0.056028
40_10-with-10_100,0.047893
40_10-with-10_40,0.035556
40_10-with-1_80,-0.203416
40_10-with-80_70,0.042762
40_10-with-40_1,0.333333
40_10-with-20_40,0.010690
40_10-with-1_90,-0.177594
40_10-with-1_100,-0.193797
40_10-with-30_10,0.125220
40_10-with-90_100,0.043417
40_10-with-70_100,0.054140
40_10-with-20_1,0.165948
40_10-with-30_1,0.222955
40_10-with-20_30,0.093333
40_10-with-20_100,0.000000
40_10-with-50_30,0.261861
40_10-with-70_60,0.056471
40_10-with-50_90,0.037139
40_10-with-90_90,0.036887
40_10-with-60_80,0.084371
40_10-with-20_50,0.061101
40_10-with-1_10,-0.365053
40_10-with-20_90,0.077047
40_10-with-90_10,0.000000
40_10-with-1_70,-0.223408
10_20-with-70_50,0.019052
10_20-with-20_60,0.057785
10_20-with-60_20,0.039355
10_20-with-60_100,0.028690
10_20-with-30_40,0.053333
10_20-with-100_90,0.017948
10_20-with-100_1,0.025390
10_20-with-50_60,0.020000
10_20-with-40_80,0.055282
10_20-with-40_20,0.011926
10_20-with-40_40,0.020486
10_20-with-60_1,0.084685
10_20-with-80_20,-0.023000
10_20-with-30_60,0.052372
10_20-with-30_80,0.040605
10_20-with-80_60,0.013653
10_20-with-80_40,0.012380
10_20-with-80_100,0.032167
10_20-with-80_50,0.023862
10_20-with-90_70,0.039036
10_20-with-80_80,0.046646
10_20-with-60_50,0.053592
10_20-with-50_40,0.016330
10_20-with-50_100,0.026186
10_20-with-50_50,0.063136
10_20-with-50_70,0.098387
10_20-with-1_50,-0.466619
10_20-with-20_70,0.027325
10_20-with-30_100,0.021669
10_20-with-70_10,-0.002949
10_20-with-100_50,0.017143
10_20-with-40_60,0.034482
10_20-with-70_80,0.024444
10_20-with-40_70,0.069758
10_20-with-90_50,0.019080
10_20-with-100_70,0.012460
10_20-with-80_10,-0.007605
10_20-with-10_30,-0.100000
10_20-with-50_80,0.056125
10_20-with-70_1,0.054503
10_20-with-40_50,0.004444
10_20-with-100_100,0.015558
10_20-with-40_100,0.039195
10_20-with-70_40,0.042857
10_20-with-1_20,-1.495780
10_20-with-10_1,0.010526
10_20-with-70_30,0.050130
10_20-with-1_30,-1.254119
10_20-with-30_20,0.026833
10_20-with-10_80,0.003333
10_20-with-90_80,0.031568
10_20-with-100_20,0.025839
10_20-with-10_100,0.032500
10_20-with-10_40,0.030000
10_20-with-1_80,-0.269396
10_20-with-80_70,0.047378
10_20-with-40_1,0.098577
10_20-with-20_40,0.078558
10_20-with-1_90,-0.254406
10_20-with-1_100,-0.238037
10_20-with-30_10,0.048990
10_20-with-90_100,0.031667
10_20-with-70_100,0.024903
10_20-with-20_1,0.163299
10_20-with-30_1,0.095424
10_20-with-20_30,0.173333
10_20-with-20_100,-0.014856
10_20-with-50_30,0.100380
10_20-with-70_60,0.033290
10_20-with-50_90,0.038523
10_20-with-90_90,0.028174
10_20-with-60_80,0.056093
10_20-with-20_50,0.031235
10_20-with-1_10,-1.003296
10_20-with-20_90,0.033857
10_20-with-90_10,0.004444
10_20-with-1_70,-0.348685
70_50-with-20_60,0.010565
70_50-with-60_20,0.000000
70_50-with-60_100,0.023422
70_50-with-30_40,-0.052372
70_50-with-100_90,0.022988
70_50-with-100_1,-0.013473
70_50-with-50_60,0.016330
70_50-with-40_80,-0.008889
70_50-with-40_20,-0.017778
70_50-with-40_40,0.011429
70_50-with-60_1,0.011938
70_50-with-80_20,-0.043729
70_50-with-30_60,0.000000
70_50-with-30_80,-0.011142
70_50-with-80_60,-0.013333
70_50-with-80_40,0.093333
70_50-with-80_100,0.039036
70_50-with-80_50,0.017889
70_50-with-90_70,0.026667
70_50-with-80_80,0.062470
70_50-with-60_50,0.053666
70_50-with-50_40,0.057155
70_50-with-50_100,0.021909
70_50-with-50_50,0.071554
70_50-with-50_70,0.093333
70_50-with-1_50,-0.289521
70_50-with-20_70,-0.030317
70_50-with-30_100,0.017889
70_50-with-70_10,-0.050000
70_50-with-100_50,-0.017889
70_50-with-40_60,-0.005714
70_50-with-70_80,0.006667
70_50-with-40_70,0.010243
70_50-with-90_50,0.017889
70_50-with-100_70,0.005121
70_50-with-80_10,-0.072232
70_50-with-10_30,-0.037143
70_50-with-50_80,0.021381
70_50-with-70_1,-0.024490
70_50-with-40_50,0.035777
70_50-with-100_100,0.013287
70_50-with-40_100,0.029896
70_50-with-70_40,0.120000
70_50-with-1_20,-0.250657
70_50-with-10_1,-0.019260
70_50-with-70_30,0.040000
70_50-with-1_30,-0.240263
70_50-with-30_20,0.007428
70_50-with-10_80,0.002722
70_50-with-90_80,0.032071
70_50-with-100_20,-0.013333
70_50-with-10_100,0.000000
70_50-with-10_40,-0.020642
70_50-with-1_80,-0.219325
70_50-with-80_70,0.052372
70_50-with-40_1,-0.006736
70_50-with-20_40,0.003522
70_50-with-1_90,-0.215850
70_50-with-1_100,-0.232307
70_50-with-30_10,-0.056667
70_50-with-90_100,0.029212
70_50-with-70_100,0.028000
70_50-with-20_1,0.018833
70_50-with-30_1,-0.051251
70_50-with-20_30,0.003369
70_50-with-20_100,-0.037333
70_50-with-50_30,0.046667
70_50-with-70_60,0.140000
70_50-with-50_90,0.004364
70_50-with-90_90,0.030551
70_50-with-60_80,0.056223
70_50-with-20_50,-0.014311
70_50-with-1_10,-0.243405
70_50-with-20_90,0.014548
70_50-with-90_10,-0.034915
70_50-with-1_70,-0.245268
20_60-with-60_20,-0.033333
20_60-with-60_100,0.023333
20_60-with-30_40,-0.052372
20_60-with-100_90,0.000000
20_60-with-100_1,-0.018666
20_60-with-50_60,0.011926
20_60-with-40_80,0.000000
20_60-with-40_20,-0.017457
20_60-with-40_40,0.006667
20_60-with-60_1,-0.037821
20_60-with-80_20,-0.030729
20_60-with-30_60,0.125220
20_60-with-30_80,-0.061101
20_60-with-80_60,-0.008944
20_60-with-80_40,-0.011429
20_60-with-80_100,0.005121
20_60-with-80_50,0.011795
20_60-with-90_70,0.005070
20_60-with-80_80,0.022857
20_60-with-60_50,0.008729
20_60-with-50_40,-0.020486
20_60-with-50_100,0.000000
20_60-with-50_50,0.011429
20_60-with-50_70,0.068571
20_60-with-1_50,-0.861289
20_60-with-20_70,-0.140000
20_60-with-30_100,0.004815
20_60-with-70_10,-0.026667
20_60-with-100_50,0.000000
20_60-with-40_60,0.000000
20_60-with-70_80,0.000000
20_60-with-40_70,-0.016330
20_60-with-90_50,-0.007605
20_60-with-100_70,0.000000
20_60-with-80_10,-0.035857
20_60-with-10_30,-0.174915
20_60-with-50_80,0.030729
20_60-with-70_1,-0.044293
20_60-with-40_50,-0.032660
20_60-with-100_100,0.000000
20_60-with-40_100,-0.013093
20_60-with-70_40,-0.010106
20_60-with-1_20,-0.440546
20_60-with-10_1,-0.059950
20_60-with-70_30,-0.015762
20_60-with-1_30,-0.547548
20_60-with-30_20,-0.048154
20_60-with-10_80,-0.087287
20_60-with-90_80,0.019808
20_60-with-100_20,-0.016330
20_60-with-10_100,0.000000
20_60-with-10_40,-0.113473
20_60-with-1_80,-0.661150
20_60-with-80_70,-0.008847
20_60-with-40_1,-0.006340
20_60-with-20_40,-0.090000
20_60-with-1_90,-0.509599
20_60-with-1_100,-0.502222
20_60-with-30_10,-0.089783
20_60-with-90_100,-0.006827
20_60-with-70_100,0.011638
20_60-with-20_1,-0.013559
20_60-with-30_1,-0.019983
20_60-with-20_30,-0.086667
20_60-with-20_100,-0.080000
20_60-with-50_30,0.017778
20_60-with-70_60,0.007155
20_60-with-50_90,0.008889
20_60-with-90_90,0.014317
20_60-with-60_80,0.016330
20_60-with-20_50,-0.280000
20_60-with-1_10,-0.360194
20_60-with-20_90,-0.013333
20_60-with-90_10,-0.030149
20_60-with-1_70,-0.962617
60_20-with-60_100,0.032500
60_20-with-30_40,-0.025607
60_20-with-100_90,0.014446
60_20-with-100_1,0.012348
60_20-with-50_60,0.009631
60_20-with-40_80,0.024988
60_20-with-40_20,-0.017889
60_20-with-40_40,0.040000
60_20-with-60_1,0.073684
60_20-with-80_20,-0.062610
60_20-with-30_60,0.022988
60_20-with-30_80,0.037824
60_20-with-80_60,0.013093
60_20-with-80_40,0.053333
60_20-with-80_100,0.031300
60_20-with-80_50,0.021381
60_20-with-90_70,0.046505
60_20-with-80_80,0.021864
60_20-with-60_50,0.046667
60_20-with-50_40,0.026186
60_20-with-50_100,0.024759
60_20-with-50_50,0.068716
60_20-with-50_70,0.089783
60_20-with-1_50,-0.264206
60_20-with-20_70,-0.011926
60_20-with-30_100,0.016139
60_20-with-70_10,-0.226667
60_20-with-100_50,0.018570
60_20-with-40_60,0.004364
60_20-with-70_80,0.013108
60_20-with-40_70,0.043818
60_20-with-90_50,0.013333
60_20-with-100_70,0.014907
60_20-with-80_10,-0.122474
60_20-with-10_30,-0.031696
60_20-with-50_80,0.042600
60_20-with-70_1,-0.036289
60_20-with-40_50,0.037417
60_20-with-100_100,0.010911
60_20-with-40_100,0.021669
60_20-with-70_40,0.183303
60_20-with-1_20,-0.296121
60_20-with-10_1,-0.050811
60_20-with-70_30,0.133333
60_20-with-1_30,-0.295786
60_20-with-30_20,-0.023851
60_20-with-10_80,-0.004878
60_20-with-90_80,0.040734
60_20-with-100_20,0.035777
60_20-with-10_100,0.012296
60_20-with-10_40,-0.013474
60_20-with-1_80,-0.205963
60_20-with-80_70,0.021909
60_20-with-40_1,0.006816
60_20-with-20_40,-0.012247
60_20-with-1_90,-0.186842
60_20-with-1_100,-0.190693
60_20-with-30_10,-0.051429
60_20-with-90_100,0.013833
60_20-with-70_100,0.032187
60_20-with-20_1,0.049393
60_20-with-30_1,-0.025941
60_20-with-20_30,-0.034915
60_20-with-20_100,-0.008729
60_20-with-50_30,0.200000
60_20-with-70_60,0.062601
60_20-with-50_90,0.039499
60_20-with-90_90,0.046379
60_20-with-60_80,0.040000
60_20-with-20_50,0.040853
60_20-with-1_10,-0.259933
60_20-with-20_90,0.024077
60_20-with-90_10,-0.040000
60_20-with-1_70,-0.221816
60_100-with-30_40,-0.029096
60_100-with-100_90,-0.017457
60_100-with-100_1,-0.014729
60_100-with-50_60,-0.019262
60_100-with-40_80,-0.013333
60_100-with-40_20,-0.016854
60_100-with-40_40,-0.009370
60_100-with-60_1,-0.018182
60_100-with-80_20,-0.043339
60_100-with-30_60,-0.007663
60_100-with-30_80,-0.010243
60_100-with-80_60,0.004364
60_100-with-80_40,-0.006247
60_100-with-80_100,-0.017889
60_100-with-80_50,-0.029212
60_100-with-90_70,0.026667
60_100-with-80_80,0.000000
60_100-with-60_50,-0.020000
60_100-with-50_40,-0.032769
60_100-with-50_100,0.071554
60_100-with-50_50,-0.003904
60_100-with-50_70,0.024988
60_100-with-1_50,-0.241104
60_100-with-20_70,-0.014856
60_100-with-30_100,-0.029814
60_100-with-70_10,-0.052927
60_100-with-100_50,-0.023851
60_100-with-40_60,0.004364
60_100-with-70_80,-0.017457
60_100-with-40_70,-0.026726
60_100-with-90_50,0.009965
60_100-with-100_70,-0.007428
60_100-with-80_10,-0.038820
60_100-with-10_30,-0.033489
60_100-with-50_80,0.052372
60_100-with-70_1,-0.018067
60_100-with-40_50,-0.014606
60_100-with-100_100,-0.026833
60_100-with-40_100,0.035777
60_100-with-70_40,-0.003277
60_100-with-1_20,-0.194546
60_100-with-10_1,-0.040460
60_100-with-70_30,-0.016928
60_100-with-1_30,-0.215907
60_100-with-30_20,-0.025361
60_100-with-10_80,-0.043792
60_100-with-90_80,0.020486
60_100-with-100_20,-0.013093
60_100-with-10_100,-0.028622
60_100-with-10_40,-0.034144
60_100-with-1_80,-0.303711
60_100-with-80_70,0.010690
60_100-with-40_1,-0.035470
60_100-with-20_40,-0.034744
